gene,essential,comment
PA14_57290,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57330,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57340,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57360,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57380,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57390,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57410,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57425,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57440,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57500,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57590,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57830,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57920,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_57990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58120,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58150,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58170,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58190,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58210,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58375,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58515,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58780,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58860,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_58990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59735,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59845,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_59990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60330,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60350,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60360,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60370,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60390,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60400,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60445,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60450,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60890,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_60990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61360,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61580,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61660,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61700,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61710,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61740,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61750,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61790,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61845,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61890,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_61990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_62170,no,"Manoil and Ausubel Overlap, 2005, LB"
